Time (s)	Voltage	Current
18846.965000152588	3.82830047	-1.25848021
18854.12300014496	3.82868831	-1.25842792
18861.277000188828	3.82919176	-1.25850286
18868.435000181198	3.82957214	-1.25849357
18875.588000059128	3.82997863	-1.25844709
18882.74900007248	3.83044105	-1.25845348
18889.90100002289	3.83095942	-1.25846278
18897.06100010872	3.83136218	-1.25849008
18904.214000225067	3.83179477	-1.25848602
18911.37400007248	3.83222363	-1.25845406
18918.52600002289	3.83264504	-1.25847788
18925.678000211716	3.83320815	-1.25852203
18932.835000038147	3.83363329	-1.25842734
18939.989000082016	3.83407334	-1.25849473
18947.142000198364	3.83451712	-1.25847498
18954.300000190735	3.83500565	-1.25845232
18961.453000068665	3.83548299	-1.25845348
18968.611999988556	3.83600136	-1.25848311
18975.765000104904	3.83640785	-1.25844302
18982.924000024796	3.83689265	-1.25848776
18990.077000141144	3.83738118	-1.25844593
18997.236999988556	3.83781377	-1.25847614
19004.391000032425	3.83830603	-1.25847498
19011.549000024796	3.83879084	-1.2584988
19018.703000068665	3.83921597	-1.25846801
19025.861000061035	3.83972315	-1.25847382
19033.014000177383	3.84020795	-1.25848311
19040.174000024796	3.8407114	-1.25850112
19047.327000141144	3.84115518	-1.25848253
19054.486000061035	3.84165117	-1.25847672
19061.640000104904	3.84212851	-1.25850693
19068.799000024796	3.8426245	-1.25845232
19075.952000141144	3.84306828	-1.25848369
19083.111000061035	3.84356427	-1.25849182
19090.264000177383	3.8440267	-1.25845581
19097.423000097275	3.84456371	-1.25848079
19104.584000110626	3.84506716	-1.25847207
19111.738000154495	3.84553704	-1.25849531
19118.896000146866	3.84595099	-1.25846045
19126.050000190735	3.84655886	-1.25845813
19133.209000110626	3.84703993	-1.25846684
19140.363000154495	3.84754711	-1.25847498
19147.521000146866	3.84799462	-1.25848834
19154.673000097275	3.84851298	-1.25845987
19161.833000183105	3.84903508	-1.25843373
19168.986000061035	3.84954971	-1.25849589
19176.146000146866	3.85007553	-1.25850867
19183.299000024796	3.85052677	-1.25847207
19190.457000017166	3.85108243	-1.2584895
19197.610000133514	3.85159707	-1.25849473
19204.770000219345	3.85207441	-1.25849647
19211.922000169754	3.85261888	-1.25844361
19219.082000017166	3.85313352	-1.25847207
19226.236000061035	3.85372274	-1.25844419
19233.396000146866	3.85421127	-1.25849066
19240.548000097275	3.85471472	-1.25845232
19247.707000017166	3.85522562	-1.2584529
19254.869000196457	3.85581484	-1.25849531
19262.021000146866	3.85635559	-1.25842095
19269.180999994278	3.85688887	-1.25844361
19276.334000110626	3.8574408	-1.25845813
19283.495000123978	3.8579517	-1.25849415
19290.648000001907	3.85852974	-1.25845522
19297.807000160217	3.85909658	-1.25844709
19304.961000204086	3.85966343	-1.25844593
19312.119000196457	3.8602079	-1.2584163
19319.272000074387	3.86074864	-1.25847672
19326.430999994278	3.86127446	-1.25842385
19333.583000183105	3.86185622	-1.25848253
19340.736999988556	3.86243799	-1.25846162
19347.895000219345	3.86299737	-1.25843954
19355.048000097275	3.86360151	-1.25843605
19362.208000183105	3.86413479	-1.25846975
19369.361000061035	3.8647091	-1.25849182
19376.522000074387	3.86527967	-1.25842327
19383.674000024796	3.86583533	-1.25840468
19390.833000183105	3.86641336	-1.25845581
19397.986999988556	3.86700258	-1.25843954
19405.146000146866	3.86758807	-1.25844767
19412.299000024796	3.86819967	-1.25846859
19419.458000183105	3.86879262	-1.2584773
